TITLE="Graphics"
VARIABLES= "x", "T_CH", "Y_h_CH","Y_h2_CH","Y_o_CH","Y_o2_CH","Y_oh_CH","Y_h2o_CH","Y_n2_CH","Y_ho2_CH","Y_h2o2_CH","Y_co_CH","Y_co2_CH","Y_ch2o_CH","Y_hco_CH","Y_ch3oh_CH","Y_ch2oh_CH","Y_ch3o_CH","Y_ch3o2_CH","Y_ch4_CH","Y_ch3_CH","Y_ch2_CH","Y_ch2(s)_CH","Y_c2h6_CH","Y_c2h5o2_CH","Y_c2h5_CH","Y_c2h4_CH","Y_c2h3_CH","Y_c2h2_CH","Y_ch2cho_CH","Y_ch2co_CH","Y_hcco_CH","Y_nc3h7_CH","Y_c3h6_CH","Y_c3h5-a_CH","Y_c3h5o_CH","Y_c3h4-a_CH","Y_nc3h7o2_CH","Y_c2h3cho_CH","Y_nc7h16_CH","Y_c7h15_CH","Y_c7h15o2_CH","Y_c7h14ooh_CH","Y_c7h14_CH","Y_c7h14ooho2_CH","Y_nc7ket_CH","Y_c7h14o_CH","Y_nc3h7cho_CH"
0.1197917,333.1832,1.458E-9,0.006374072,1.213564E-10,0.2020031,6.174338E-9,0.00401236,0.7671679,1.102585E-5,1.154374E-5,0.001140722,1.923204E-4,3.069942E-5,1.213024E-12,3.350153E-6,1.035769E-13,4.262507E-8,4.387473E-6,7.588839E-5,4.211006E-10,6.030902E-16,5.896932E-20,1.203506E-5,1.361915E-7,5.078351E-12,2.598664E-4,9.24729E-14,3.427903E-5,7.546803E-7,1.515585E-6,6.417907E-14,1.42495E-14,2.749238E-5,7.80495E-9,1.952605E-8,3.965338E-7,1.713962E-9,3.329912E-7,0.0186339,2.362082E-11,1.400989E-6,1.844268E-14,3.683837E-7,1.019102E-9,5.60076E-9,2.978921E-8,4.676509E-8
0.1203125,336.128,1.83226E-9,0.006517164,1.396339E-10,0.2017159,7.612569E-9,0.004341916,0.7668095,1.21389E-5,1.255065E-5,0.001244723,2.154128E-4,3.434027E-5,1.667016E-12,3.760883E-6,1.45069E-13,5.193837E-8,5.006834E-6,8.222811E-5,5.675696E-10,7.884001E-16,1.041587E-19,1.358018E-5,1.714939E-7,6.496138E-12,2.858669E-4,1.320457E-13,3.792338E-5,8.609786E-7,1.727957E-6,9.076569E-14,2.081116E-14,3.125524E-5,9.193219E-9,2.287676E-8,4.52875E-7,2.230806E-9,3.96109E-7,0.01863071,3.002617E-11,1.69903E-6,2.840487E-14,4.67943E-7,1.392481E-9,7.381603E-9,3.839198E-8,5.628191E-8
0.1205729,337.6944,2.055968E-9,0.006589673,1.500608E-10,0.2015635,8.454191E-9,0.004516145,0.7666225,1.273928E-5,1.308403E-5,0.001300149,2.279714E-4,3.631522E-5,1.954601E-12,3.984552E-6,1.717198E-13,5.732488E-8,5.349112E-6,8.558742E-5,6.5993E-10,9.037553E-16,1.388858E-19,1.442547E-5,1.92724E-7,7.345089E-12,2.998056E-4,1.580835E-13,3.988582E-5,9.196212E-7,1.845059E-6,1.08142E-13,2.520108E-14,3.33258E-5,9.991358E-9,2.475175E-8,4.839903E-7,2.549749E-9,4.321139E-7,0.01862901,3.388673E-11,1.871271E-6,3.543939E-14,5.278286E-7,1.630576E-9,8.485063E-9,4.36272E-8,6.176204E-8
0.1208333,339.3267,2.307272E-9,0.006662816,1.614473E-10,0.2014049,9.387294E-9,0.004696961,0.7664301,1.337101E-5,1.36383E-5,0.001357989,2.412583E-4,3.840089E-5,2.2913E-12,4.221399E-6,2.032205E-13,6.325752E-8,5.715178E-6,8.907935E-5,7.675571E-10,1.037395E-15,1.853774E-19,1.53234E-5,2.167514E-7,8.300979E-12,3.144095E-4,1.893429E-13,4.194812E-5,9.822732E-7,1.970123E-6,1.288523E-13,3.054353E-14,3.553409E-5,1.086852E-8,2.677391E-8,5.172579E-7,2.917168E-9,4.714773E-7,0.01862724,3.825914E-11,2.061609E-6,4.43777E-14,5.957695E-7,1.91215E-9,9.763469E-9,4.96155E-8,6.779254E-8
0.1210937,341.0273,2.589703E-9,0.006736587,1.738946E-10,0.2012399,1.042138E-8,0.004884546,0.7662321,1.403566E-5,1.421401E-5,0.00141833,2.553107E-4,4.060242E-5,2.685377E-12,4.472096E-6,2.404407E-13,6.978653E-8,6.106523E-6,9.270811E-5,8.930062E-10,1.1925E-15,2.476978E-19,1.627689E-5,2.439362E-7,9.375882E-12,3.29705E-4,2.269123E-13,4.41146E-5,1.049179E-6,2.103632E-6,1.535531E-13,3.705142E-14,3.788828E-5,1.183308E-8,2.895216E-8,5.528112E-7,3.340261E-9,5.14489E-7,0.01862539,4.321243E-11,2.271793E-6,5.576867E-14,6.727962E-7,2.244821E-9,1.124339E-8,5.646024E-8,7.442491E-8
0.1213542,342.7984,2.907201E-9,0.006810978,1.875154E-10,0.2010683,1.156673E-8,0.005079084,0.7660284,1.473491E-5,1.481173E-5,0.001481262,2.701667E-4,4.292513E-5,3.146351E-12,4.737343E-6,2.843908E-13,7.696621E-8,6.524707E-6,9.647794E-5,1.039199E-9,1.372779E-15,3.312925E-19,1.728896E-5,2.746829E-7,1.058311E-11,3.457194E-4,2.720902E-13,4.63897E-5,1.120595E-6,2.246092E-6,1.83017E-13,4.498359E-14,4.039692E-5,1.289435E-8,3.129555E-8,5.907905E-7,3.82726E-9,5.614607E-7,0.01862345,4.882468E-11,2.503713E-6,7.032426E-14,7.60062E-7,2.637472E-9,1.295521E-8,6.427806E-8,8.171496E-8
0.1216146,344.6425,3.264182E-9,0.006885982,2.024359E-10,0.2008897,1.283452E-8,0.005280757,0.7658189,1.54705E-5,1.543198E-5,0.001546875,2.858661E-4,4.537442E-5,3.68523E-12,5.017861E-6,3.362494E-13,8.485521E-8,6.971367E-6,1.003931E-4,1.209497E-9,1.582599E-15,4.434769E-19,1.836278E-5,3.094456E-7,1.19373E-11,3.624804E-4,3.264382E-13,4.877796E-5,1.196791E-6,2.398033E-6,2.181574E-13,5.465652E-14,4.306898E-5,1.40627E-8,3.381317E-8,6.313431E-7,4.387571E-9,6.127273E-7,0.01862141,5.518416E-11,2.759416E-6,8.897097E-14,8.588564E-7,3.100435E-9,1.49336E-8,7.320042E-8,8.972308E-8
0.121875,346.5619,3.665599E-9,0.00696159,2.187973E-10,0.2007041,1.423685E-8,0.005489749,0.7656035,1.624426E-5,1.60753E-5,0.001615263,3.024501E-4,4.795586E-5,4.314739E-12,5.314398E-6,3.973895E-13,9.351674E-8,7.448214E-6,1.04458E-4,1.407777E-9,1.827129E-15,5.940784E-19,1.950162E-5,3.487334E-7,1.345462E-11,3.800166E-4,3.918377E-13,5.128407E-5,1.278046E-6,2.560008E-6,2.600556E-13,6.645748E-14,4.591381E-5,1.534968E-8,3.651408E-8,6.74623E-7,5.031931E-9,6.686484E-7,0.01861927,6.239069E-11,3.041104E-6,1.129161E-13,9.706186E-7,3.645712E-9,1.721813E-8,8.337533E-8,9.851459E-8
0.1221354,348.5591,4.117022E-9,0.007037794,2.367576E-10,0.2005111,1.578686E-8,0.00570624,0.7653819,1.705809E-5,1.67422E-5,0.001686519,3.199612E-4,5.06751E-5,5.04957E-12,5.627725E-6,4.694089E-13,1.030189E-7,7.957033E-6,1.086769E-4,1.638505E-9,2.11249E-15,7.962939E-19,2.07089E-5,3.931164E-7,1.515286E-11,3.983568E-4,4.705556E-13,5.391281E-5,1.364656E-6,2.732597E-6,3.099908E-13,8.086049E-14,4.894117E-5,1.676818E-8,3.94072E-8,7.207917E-7,5.772578E-9,7.296092E-7,0.01861701,7.055717E-11,3.35115E-6,1.437343E-13,1.096954E-6,4.287222E-9,1.985384E-8,9.496919E-8,1.0816E-7
0.1223958,350.6364,4.624712E-9,0.007114585,2.564937E-10,0.2003106,1.749878E-8,0.005930411,0.7651541,1.791401E-5,1.743318E-5,0.001760739,3.384433E-4,5.353795E-5,5.906674E-12,5.958639E-6,5.541637E-13,1.134349E-7,8.499687E-6,1.130543E-4,1.906826E-9,2.445932E-15,1.067837E-18,2.198817E-5,4.432322E-7,1.705175E-11,4.175306E-4,5.653213E-13,5.666908E-5,1.456925E-6,2.916402E-6,3.694744E-13,9.844571E-14,5.216127E-5,1.833256E-8,4.250115E-8,7.700179E-7,6.623444E-9,7.960226E-7,0.01861462,7.981138E-11,3.692102E-6,1.834814E-13,1.239651E-6,5.04107E-9,2.289197E-8,1.081689E-7,1.187354E-7
0.1226562,352.7964,5.195717E-9,0.007191952,2.782043E-10,0.2001022,1.938801E-8,0.006162441,0.76492,1.881409E-5,1.814874E-5,0.00183802,3.579417E-4,5.655027E-5,6.90557E-12,6.30796E-6,6.538058E-13,1.248433E-7,9.078111E-6,1.175945E-4,2.218658E-9,2.83604E-15,1.432468E-18,2.334311E-5,4.997927E-7,1.917315E-11,4.375681E-4,6.794117E-13,5.955788E-5,1.555175E-6,3.112053E-6,4.402876E-13,1.199223E-13,5.558469E-5,2.005883E-8,4.580416E-8,8.224779E-7,7.600366E-9,8.683297E-7,0.0186121,9.02979E-11,4.066693E-6,2.348416E-13,1.400698E-6,5.92586E-9,2.639072E-8,1.23184E-7,1.303229E-7
0.1229167,355.0414,5.837975E-9,0.007269885,3.021121E-10,0.1998858,2.147125E-8,0.006402507,0.7646793,1.976054E-5,1.888932E-5,0.001918459,3.785032E-4,5.971803E-5,8.068533E-12,6.676532E-6,7.708051E-13,1.373287E-7,9.694317E-6,1.223021E-4,2.580796E-9,3.292883E-15,1.921909E-18,2.477751E-5,5.635918E-7,2.154166E-11,4.584998E-4,8.167181E-13,6.258432E-5,1.659738E-6,3.320206E-6,5.245199E-13,1.461468E-13,5.922247E-5,2.196486E-8,4.93238E-8,8.783555E-7,8.72132E-9,9.47002E-7,0.01860943,1.021803E-10,4.477845E-6,3.012929E-13,1.582305E-6,6.963037E-9,3.04161E-8,1.402493E-7,1.430105E-7
0.1230469,356.1969,6.189232E-9,0.007309061,3.149855E-10,0.1997744,2.259255E-8,0.006525628,0.7645565,2.025204E-5,1.926919E-5,0.001959904,3.892016E-4,6.136264E-5,8.720402E-12,6.868382E-6,8.367967E-13,1.4401E-7,1.001741E-5,1.247205E-4,2.783689E-9,3.550664E-15,2.227077E-18,2.552606E-5,5.985435E-7,2.282954E-11,4.693135E-4,8.957565E-13,6.415124E-5,1.714522E-6,3.429237E-6,5.725903E-13,1.61396E-13,6.112624E-5,2.299291E-8,5.116761E-8,9.076509E-7,9.343571E-9,9.889194E-7,0.01860803,1.087086E-10,4.698335E-6,3.41619E-13,1.681756E-6,7.54816E-9,3.265479E-8,1.49651E-7,1.498034E-7
0.1231771,357.3749,6.561817E-9,0.007348375,3.285096E-10,0.199661,2.376971E-8,0.006650845,0.764432,2.075615E-5,1.965556E-5,0.002002186,4.001882E-4,6.3049E-5,9.42361E-12,7.065451E-6,9.08279E-13,1.509996E-7,1.03509E-5,1.271829E-4,3.002388E-9,3.830003E-15,2.580766E-18,2.629632E-5,6.356911E-7,2.419119E-11,4.803654E-4,9.82512E-13,6.575502E-5,1.771046E-6,3.54171E-6,6.250238E-13,1.782593E-13,6.308893E-5,2.40745E-8,5.306932E-8,9.378897E-7,1.001083E-8,1.032662E-6,0.01860659,1.1566E-10,4.929539E-6,3.875822E-13,1.787494E-6,8.183139E-9,3.506038E-8,1.596886E-7,1.569155E-7
0.1233073,358.5757,6.957045E-9,0.007387825,3.427209E-10,0.1995454,2.500524E-8,0.006778178,0.7643058,2.127316E-5,2.004848E-5,0.002045317,4.114695E-4,6.47779E-5,1.01821E-11,7.267854E-6,9.856949E-13,1.583101E-7,1.069508E-5,1.296898E-4,3.238096E-9,4.132848E-15,2.990808E-18,2.70888E-5,6.75165E-7,2.563058E-11,4.916595E-4,1.077756E-12,6.739634E-5,1.829357E-6,3.657718E-6,6.822127E-13,1.969121E-13,6.51121E-5,2.521257E-8,5.502966E-8,9.690981E-7,1.07262E-8,1.078301E-6,0.01860511,1.230617E-10,5.171919E-6,4.399991E-13,1.899892E-6,8.871976E-9,3.764462E-8,1.704022E-7,1.643603E-7
0.1234375,359.7995,7.376306E-9,0.00742741,3.576583E-10,0.1994275,2.630174E-8,0.00690765,0.7641779,2.180339E-5,2.044801E-5,0.002089311,4.230518E-4,6.655015E-5,1.100006E-11,7.475709E-6,1.069515E-12,1.659544E-7,1.105022E-5,1.322418E-4,3.492095E-9,4.461306E-15,3.466169E-18,2.790406E-5,7.171028E-7,2.715193E-11,5.031998E-4,1.182329E-12,6.907588E-5,1.889501E-6,3.777354E-6,7.445821E-13,2.175466E-13,6.719732E-5,2.641021E-8,5.704928E-8,1.001303E-6,1.149297E-8,1.12591E-6,0.01860357,1.309427E-10,5.425954E-6,4.997991E-13,2.019341E-6,9.618966E-9,4.042003E-8,1.818347E-7,1.72152E-7
0.1235677,361.0469,7.821076E-9,0.007467127,3.733627E-10,0.1993075,2.766191E-8,0.007039281,0.7640482,2.234716E-5,2.085418E-5,0.00213418,4.349418E-4,6.836653E-5,1.188196E-11,7.689133E-6,1.160242E-12,1.739461E-7,1.141663E-5,1.348395E-4,3.765752E-9,4.817673E-15,4.017217E-18,2.874263E-5,7.616492E-7,2.875969E-11,5.149905E-4,1.29715E-12,7.079435E-5,1.951529E-6,3.900715E-6,8.125924E-13,2.403755E-13,6.93462E-5,2.76707E-8,5.912876E-8,1.03453E-6,1.231464E-8,1.175565E-6,0.01860199,1.393336E-10,5.692137E-6,5.680457E-13,2.146253E-6,1.042872E-8,4.339993E-8,1.940312E-7,1.803051E-7
0.1236979,362.318,8.29292E-9,0.007506977,3.898779E-10,0.1991852,2.908853E-8,0.007173092,0.7639168,2.29048E-5,2.126705E-5,0.002179938,4.471461E-4,7.022785E-5,1.283259E-11,7.908246E-6,1.258417E-12,1.82299E-7,1.179459E-5,1.374835E-4,4.060531E-9,5.204451E-15,4.655946E-18,2.960508E-5,8.089569E-7,3.045858E-11,5.270357E-4,1.423229E-12,7.255244E-5,2.015489E-6,4.027897E-6,8.867428E-13,2.656339E-13,7.156039E-5,2.899751E-8,6.126855E-8,1.068809E-6,1.319493E-8,1.227344E-6,0.01860035,1.482672E-10,5.970979E-6,6.459569E-13,2.281063E-6,1.130618E-8,4.659852E-8,2.070396E-7,1.888348E-7
0.1238281,363.6131,8.793497E-9,0.007546956,4.072502E-10,0.1990606,3.058447E-8,0.007309105,0.7637836,2.347665E-5,2.168667E-5,0.002226598,4.596715E-4,7.21349E-5,1.385708E-11,8.133169E-6,1.364616E-12,1.910274E-7,1.21844E-5,1.401742E-4,4.377992E-9,5.62438E-15,5.396225E-18,3.049197E-5,8.591865E-7,3.225362E-11,5.393395E-4,1.561673E-12,7.435086E-5,2.081433E-6,4.159001E-6,9.675745E-13,2.935822E-13,7.384154E-5,3.039429E-8,6.346899E-8,1.104166E-6,1.41378E-8,1.281328E-6,0.01859866,1.577781E-10,6.263009E-6,7.349273E-13,2.424228E-6,1.225663E-8,5.003089E-8,2.209103E-7,1.977568E-7
0.1239583,364.9327,9.324566E-9,0.007587064,4.255286E-10,0.1989337,3.21527E-8,0.007447339,0.7636487,2.406304E-5,2.211308E-5,0.002274172,4.725249E-4,7.408849E-5,1.49609E-11,8.364026E-6,1.479459E-12,2.001463E-7,1.258636E-5,1.429124E-4,4.719803E-9,6.080451E-15,6.254086E-18,3.140386E-5,9.125069E-7,3.415011E-11,5.51906E-4,1.713695E-12,7.619031E-5,2.149412E-6,4.294127E-6,1.055674E-12,3.245087E-13,7.619136E-5,3.18649E-8,6.57303E-8,1.140631E-6,1.514745E-8,1.337601E-6,0.01859692,1.679031E-10,6.568771E-6,8.365542E-13,2.57623E-6,1.328576E-8,5.371309E-8,2.356966E-7,2.070873E-7
0.1240885,366.2771,9.887994E-9,0.007627298,4.447653E-10,0.1988044,3.379632E-8,0.007587815,0.7635119,2.466432E-5,2.254632E-5,0.002322674,4.857131E-4,7.608942E-5,1.614992E-11,8.600938E-6,1.603607E-12,2.096708E-7,1.300078E-5,1.456985E-4,5.087746E-9,6.575939E-15,7.248059E-18,3.234135E-5,9.690961E-7,3.61537E-11,5.647394E-4,1.880629E-12,7.80715E-5,2.219477E-6,4.433377E-6,1.151678E-12,3.587328E-13,7.861156E-5,3.341345E-8,6.805257E-8,1.178233E-6,1.622834E-8,1.396248E-6,0.01859511,1.786812E-10,6.888827E-6,9.526662E-13,2.737573E-6,1.439962E-8,5.766218E-8,2.51455E-7,2.16843E-7
0.1242188,367.6465,1.048576E-8,0.007667657,4.650158E-10,0.1986727,3.551848E-8,0.007730552,0.7633733,2.528086E-5,2.298643E-5,0.002372117,4.992431E-4,7.81385E-5,1.743044E-11,8.844032E-6,1.737771E-12,2.196167E-7,1.342798E-5,1.485331E-4,5.483723E-9,7.114427E-15,8.399554E-18,3.330501E-5,1.029141E-6,3.827039E-11,5.778438E-4,2.063938E-12,7.999517E-5,2.291683E-6,4.576857E-6,1.256275E-12,3.966081E-13,8.11039E-5,3.504423E-8,7.04357E-8,1.217002E-6,1.738519E-8,1.457357E-6,0.01859324,1.90154E-10,7.223757E-6,1.085357E-12,2.90879E-6,1.560471E-8,6.18963E-8,2.68245E-7,2.270413E-7
0.124349,369.0413,1.111997E-8,0.00770814,4.863389E-10,0.1985386,3.732246E-8,0.00787557,0.763233,2.591301E-5,2.343345E-5,0.002422515,5.13122E-4,8.023653E-5,1.880916E-11,9.093433E-6,1.882707E-12,2.300004E-7,1.386825E-5,1.514168E-4,5.909764E-9,7.699839E-15,9.733294E-18,3.429546E-5,1.092838E-6,4.050655E-11,5.912235E-4,2.265229E-12,8.196202E-5,2.366084E-6,4.724672E-6,1.370212E-12,4.385263E-13,8.367015E-5,3.676183E-8,7.287948E-8,1.256967E-6,1.862302E-8,1.521019E-6,0.0185913,2.023654E-10,7.574157E-6,1.237023E-12,3.090441E-6,1.690795E-8,6.64347E-8,2.861292E-7,2.377002E-7
0.1244792,370.4618,1.179285E-8,0.007748743,5.08797E-10,0.1984021,3.921167E-8,0.008022888,0.7630907,2.656115E-5,2.388741E-5,0.00247388,5.273569E-4,8.23843E-5,2.029326E-11,9.349269E-6,2.039226E-12,2.408385E-7,1.432192E-5,1.543501E-4,6.368038E-9,8.336471E-15,1.127782E-17,3.531329E-5,1.160393E-6,4.2869E-11,6.048827E-4,2.486265E-12,8.397278E-5,2.442734E-6,4.876929E-6,1.494298E-12,4.849214E-13,8.631213E-5,3.857106E-8,7.538347E-8,1.29816E-6,1.994715E-8,1.587329E-6,0.0185893,2.153621E-10,7.940643E-6,1.410407E-12,3.283112E-6,1.831675E-8,7.129784E-8,3.051741E-7,2.488382E-7
0.1246094,371.9083,1.250677E-8,0.007789466,5.324567E-10,0.1982631,4.118958E-8,0.008172524,0.7629467,2.722566E-5,2.434835E-5,0.002526226,5.41955E-4,8.458263E-5,2.189044E-11,9.611668E-6,2.208191E-12,2.521484E-7,1.478931E-5,1.573336E-4,6.860856E-9,9.029029E-15,1.306608E-17,3.635911E-5,1.232022E-6,4.536496E-11,6.188256E-4,2.728981E-12,8.60282E-5,2.521689E-6,5.03374E-6,1.629409E-12,5.362738E-13,8.903168E-5,4.047703E-8,7.794706E-8,1.340612E-6,2.13632E-8,1.656383E-6,0.01858722,2.291938E-10,8.323848E-6,1.608647E-12,3.487421E-6,1.983901E-8,7.650741E-8,3.254493E-7,2.604745E-7
0.1247396,373.3812,1.326422E-8,0.007830307,5.573885E-10,0.1981216,4.325981E-8,0.008324499,0.7628007,2.790691E-5,2.48163E-5,0.002579566,5.569237E-4,8.683231E-5,2.360891E-11,9.88076E-6,2.390527E-12,2.639479E-7,1.527075E-5,1.603679E-4,7.390683E-9,9.782668E-15,1.513606E-17,3.743356E-5,1.307954E-6,4.800217E-11,6.330564E-4,2.995501E-12,8.812898E-5,2.603007E-6,5.195214E-6,1.776494E-12,5.931161E-13,9.183064E-5,4.248512E-8,8.056942E-8,1.384355E-6,2.287713E-8,1.728279E-6,0.01858508,2.439131E-10,8.724424E-6,1.835334E-12,3.704015E-6,2.148314E-8,8.208645E-8,3.470286E-7,2.726289E-7
0.1248698,374.8808,1.406789E-8,0.007871264,5.836674E-10,0.1979775,4.542609E-8,0.008478828,0.7626529,2.860532E-5,2.529127E-5,0.002633913,5.722703E-4,8.913412E-5,2.545747E-11,1.015668E-5,2.587219E-12,2.762553E-7,1.576656E-5,1.634535E-4,7.960147E-9,1.060304E-14,1.753158E-17,3.853725E-5,1.388426E-6,5.078888E-11,6.475794E-4,3.288157E-12,9.027589E-5,2.686745E-6,5.361464E-6,1.93658E-12,6.560379E-13,9.471093E-5,4.460102E-8,8.324951E-8,1.429421E-6,2.449524E-8,1.803119E-6,0.01858285,2.595757E-10,9.14304E-6,2.094576E-12,3.933573E-6,2.325811E-8,8.805935E-8,3.699896E-7,2.853217E-7
0.125,376.4074,1.492059E-8,0.007912335,6.11373E-10,0.1978308,4.769226E-8,0.00863553,0.7625032,2.932128E-5,2.577331E-5,0.002689281,5.880023E-4,9.148888E-5,2.74455E-11,1.043955E-5,2.799315E-12,2.890895E-7,1.627707E-5,1.665909E-4,8.57205E-9,1.149634E-14,2.030313E-17,3.967084E-5,1.473688E-6,5.373392E-11,6.623987E-4,3.609507E-12,9.246964E-5,2.772961E-6,5.532606E-6,2.110778E-12,7.256926E-13,9.767445E-5,4.683076E-8,8.598602E-8,1.475842E-6,2.62242E-8,1.88101E-6,0.01858054,2.76241E-10,9.580385E-6,2.391069E-12,4.176809E-6,2.517346E-8,9.4452E-8,3.944138E-7,2.985742E-7
0.1251302,377.9612,1.582532E-8,0.007953518,6.405903E-10,0.1976815,5.006227E-8,0.008794623,0.7623515,3.005519E-5,2.626242E-5,0.002745683,6.041271E-4,9.389736E-5,2.958306E-11,1.072951E-5,3.027936E-12,3.024699E-7,1.680261E-5,1.697807E-4,9.229374E-9,1.246935E-14,2.35089E-17,4.083495E-5,1.564E-6,5.684672E-11,6.775186E-4,3.962362E-12,9.471099E-5,2.861714E-6,5.708754E-6,2.30029E-12,8.028042E-13,1.007231E-4,4.918068E-8,8.877739E-8,1.523653E-6,2.807106E-8,1.962057E-6,0.01857815,2.939717E-10,1.003717E-5,2.730183E-12,4.434471E-6,2.723934E-8,1.012918E-7,4.203875E-7,3.124081E-7
0.1252604,379.5428,1.678525E-8,0.007994811,6.714092E-10,0.1975296,5.254022E-8,0.008956122,0.762198,3.080749E-5,2.675864E-5,0.002803132,6.206523E-4,9.636034E-5,3.188089E-11,1.102669E-5,3.274273E-12,3.164166E-7,1.734352E-5,1.730235E-4,9.935295E-9,1.352953E-14,2.721589E-17,4.203026E-5,1.659638E-6,6.013738E-11,6.929435E-4,4.349804E-12,9.700068E-5,2.953066E-6,5.890028E-6,2.506418E-12,8.881747E-13,1.03859E-4,5.165751E-8,9.162178E-8,1.572887E-6,3.004324E-8,2.046371E-6,0.01857566,3.128347E-10,1.051411E-5,3.118055E-12,4.707341E-6,2.946654E-8,1.086078E-7,4.480011E-7,3.268458E-7
0.1253906,381.1522,1.780376E-8,0.008036213,7.039257E-10,0.197375,5.513031E-8,0.009120045,0.7620425,3.15786E-5,2.726197E-5,0.002861642,6.375855E-4,9.887861E-5,3.435049E-11,1.133123E-5,3.539594E-12,3.3095E-7,1.790013E-5,1.763198E-4,1.069319E-8,1.468505E-14,3.15012E-17,4.325741E-5,1.760887E-6,6.361673E-11,7.086774E-4,4.775217E-12,9.933945E-5,3.047077E-6,6.076546E-6,2.730567E-12,9.826931E-13,1.07084E-4,5.426834E-8,9.451705E-8,1.623579E-6,3.214861E-8,2.134067E-6,0.01857309,3.329006E-10,1.101196E-5,3.5617E-12,4.996241E-6,3.186651E-8,1.164308E-7,4.773498E-7,3.419105E-7
0.1255208,382.7899,1.888443E-8,0.00807772,7.382416E-10,0.1972177,5.78369E-8,0.009286408,0.7618851,3.236895E-5,2.777243E-5,0.002921225,6.549345E-4,1.014529E-4,3.700415E-11,1.164327E-5,3.825248E-12,3.460913E-7,1.847279E-5,1.7967E-4,1.150667E-8,1.594487E-14,3.645357E-17,4.451707E-5,1.868048E-6,6.729639E-11,7.247247E-4,5.242318E-12,1.017281E-4,3.143809E-6,6.268429E-6,2.974259E-12,1.087344E-12,1.104002E-4,5.702067E-8,9.746074E-8,1.675763E-6,3.439545E-8,2.22526E-6,0.01857042,3.542446E-10,1.153148E-5,4.069128E-12,5.302032E-6,3.445137E-8,1.247932E-7,5.085339E-7,3.576261E-7
0.125651,384.4562,2.003103E-8,0.008119332,7.744655E-10,0.1970577,6.066446E-8,0.009455225,0.7617258,3.317898E-5,2.829003E-5,0.002981896,6.72707E-4,1.040841E-4,3.9855E-11,1.196293E-5,4.13267E-12,3.618622E-7,1.906183E-5,1.830749E-4,1.237954E-8,1.731883E-14,4.217503E-17,4.580993E-5,1.981432E-6,7.118879E-11,7.410897E-4,5.755183E-12,1.041673E-4,3.243325E-6,6.4658E-6,3.239138E-12,1.20322E-12,1.138096E-4,5.992242E-8,1.0045E-7,1.729474E-6,3.679249E-8,2.32007E-6,0.01856765,3.769462E-10,1.207345E-5,4.649489E-12,5.625613E-6,3.723398E-8,1.337294E-7,5.416587E-7,3.740171E-7
0.1257813,386.1514,2.12476E-8,0.008161046,8.127128E-10,0.1968949,6.361761E-8,0.009626513,0.7615645,3.400916E-5,2.881477E-5,0.003043666,6.909108E-4,1.067728E-4,4.291712E-11,1.229036E-5,4.463383E-12,3.78285E-7,1.96676E-5,1.865348E-4,1.331589E-8,1.881774E-14,4.878286E-17,4.713666E-5,2.101367E-6,7.530733E-11,7.577764E-4,6.318292E-12,1.066578E-4,3.345688E-6,6.668782E-6,3.526981E-12,1.331529E-12,1.173143E-4,6.298195E-8,1.034818E-7,1.78475E-6,3.934893E-8,2.41862E-6,0.01856477,4.010901E-10,1.263868E-5,5.313228E-12,5.967926E-6,4.022796E-8,1.432759E-7,5.768347E-7,3.91109E-7
0.1259115,387.8757,2.25384E-8,0.00820286,8.531061E-10,0.1967293,6.670111E-8,0.009800286,0.7614012,3.485993E-5,2.934667E-5,0.00310655,7.095538E-4,1.095198E-4,4.620554E-11,1.262569E-5,4.819006E-12,3.953826E-7,2.029044E-5,1.900503E-4,1.432003E-8,2.045345E-14,5.641179E-17,4.849795E-5,2.228195E-6,7.966637E-11,7.747893E-4,6.93656E-12,1.092004E-4,3.450963E-6,6.877502E-6,3.839709E-12,1.473615E-12,1.209165E-4,6.620809E-8,1.065525E-7,1.841625E-6,4.207447E-8,2.521034E-6,0.01856178,4.267657E-10,1.322799E-5,6.072265E-12,6.329959E-6,4.34477E-8,1.53471E-7,6.141781E-7,4.089277E-7
0.1260417,389.6296,2.390792E-8,0.008244772,8.957763E-10,0.1965609,6.991986E-8,0.009976557,0.7612359,3.573177E-5,2.988572E-5,0.00317056,7.286439E-4,1.123259E-4,4.973637E-11,1.296906E-5,5.201256E-12,4.131786E-7,2.093069E-5,1.936219E-4,1.539655E-8,2.2239E-14,6.521656E-17,4.989449E-5,2.362272E-6,8.428138E-11,7.921325E-4,7.615385E-12,1.117958E-4,3.559215E-6,7.092086E-6,4.179395E-12,1.630962E-12,1.246182E-4,6.961018E-8,1.096582E-7,1.900137E-6,4.49793E-8,2.627441E-6,0.01855868,4.540683E-10,1.38422E-5,6.9402E-12,6.712741E-6,4.690839E-8,1.643554E-7,6.53811E-7,4.275002E-7
