Distance_Soln#6 (cm),Pressure_Soln#6_Run#1 (atm),Mass_density_Soln#6_Run#1 (g/cm3),Axial_velocity_Soln#6_Run#1 (cm/sec),Cross-section_area_Soln#6_Run#1 (cm2),Net_heat_production_from_gas-phase_reactions_Soln#6_Run#1 (erg/cm3-sec),EICO_Soln#6_Run#1 (g-CO/kg-fuel),Unburned_fuel_fraction_Soln#6_Run#1 (),Temperature_Soln#6_Run#1 (K),Mass_fraction_h_Soln#6_Run#1 (),Mass_fraction_h2_Soln#6_Run#1 (),Mass_fraction_o_Soln#6_Run#1 (),Mass_fraction_o2_Soln#6_Run#1 (),Mass_fraction_oh_Soln#6_Run#1 (),Mass_fraction_h2o_Soln#6_Run#1 (),Mass_fraction_n2_Soln#6_Run#1 (),Mass_fraction_ho2_Soln#6_Run#1 (),Mass_fraction_h2o2_Soln#6_Run#1 (),Mass_fraction_co_Soln#6_Run#1 (),Mass_fraction_co2_Soln#6_Run#1 (),Mass_fraction_ch2o_Soln#6_Run#1 (),Mass_fraction_hco_Soln#6_Run#1 (),Mass_fraction_ch3oh_Soln#6_Run#1 (),Mass_fraction_ch2oh_Soln#6_Run#1 (),Mass_fraction_ch3o_Soln#6_Run#1 (),Mass_fraction_ch3o2_Soln#6_Run#1 (),Mass_fraction_ch4_Soln#6_Run#1 (),Mass_fraction_ch3_Soln#6_Run#1 (),Mass_fraction_ch2_Soln#6_Run#1 (),Mass_fraction_ch2(s)_Soln#6_Run#1 (),Mass_fraction_c2h6_Soln#6_Run#1 (),Mass_fraction_c2h5o2_Soln#6_Run#1 (),Mass_fraction_c2h5_Soln#6_Run#1 (),Mass_fraction_c2h4_Soln#6_Run#1 (),Mass_fraction_c2h3_Soln#6_Run#1 (),Mass_fraction_c2h2_Soln#6_Run#1 (),Mass_fraction_ch2cho_Soln#6_Run#1 (),Mass_fraction_ch2co_Soln#6_Run#1 (),Mass_fraction_hcco_Soln#6_Run#1 (),Mass_fraction_nc3h7_Soln#6_Run#1 (),Mass_fraction_c3h6_Soln#6_Run#1 (),Mass_fraction_c3h5-a_Soln#6_Run#1 (),Mass_fraction_c3h5o_Soln#6_Run#1 (),Mass_fraction_c3h4-a_Soln#6_Run#1 (),Mass_fraction_nc3h7o2_Soln#6_Run#1 (),Mass_fraction_c2h3cho_Soln#6_Run#1 (),Mass_fraction_nc7h16_Soln#6_Run#1 (),Mass_fraction_c7h15_Soln#6_Run#1 (),Mass_fraction_c7h15o2_Soln#6_Run#1 (),Mass_fraction_c7h14ooh_Soln#6_Run#1 (),Mass_fraction_c7h14_Soln#6_Run#1 (),Mass_fraction_c7h14ooho2_Soln#6_Run#1 (),Mass_fraction_nc7ket_Soln#6_Run#1 (),Mass_fraction_c7h14o_Soln#6_Run#1 (),Mass_fraction_nc3h7cho_Soln#6_Run#1 (),Flow_rate_Soln#6_Run#1 (g/cm2-sec),Molecular_weight_Soln#6_Run#1 (g/mole)
0.1667318,1.0,1.831022E-4,264.6386,1.0,2.367977E10,0.02208971,2.04541E-12,1818.078,2.145298E-4,8.65313E-4,0.001700785,0.0452039,0.003666357,0.07669506,0.7223577,2.264932E-5,1.373646E-6,0.06062797,0.08672019,1.031282E-4,1.975139E-5,8.830221E-6,2.186758E-6,1.949745E-8,4.326998E-9,5.148445E-5,5.767491E-5,2.411365E-5,2.066699E-6,5.16306E-7,1.566106E-10,1.927515E-6,2.045676E-4,9.84243E-6,5.080452E-4,3.45599E-6,3.977875E-5,4.119004E-5,6.763273E-9,1.12368E-5,7.867414E-6,9.834554E-12,3.085064E-5,3.903521E-13,5.080679E-5,1.271936E-13,4.239055E-12,2.895434E-14,7.942814E-15,7.326297E-4,2.109951E-20,1.953101E-18,1.214724E-5,4.022838E-9,0.0484559,27.31643
0.1667969,1.0,1.830431E-4,264.724,1.0,2.340989E10,0.02209588,1.739152E-12,1818.709,2.150844E-4,8.638697E-4,0.001709487,0.04505962,0.003679454,0.07671693,0.7223589,2.230962E-5,1.37403E-6,0.06056165,0.08691777,1.013064E-4,1.945216E-5,8.65116E-6,2.154917E-6,1.909402E-8,4.216309E-9,5.042154E-5,5.655353E-5,2.392127E-5,2.0444E-6,4.938346E-7,1.533417E-10,1.899677E-6,1.995726E-4,9.652639E-6,4.993869E-4,3.38115E-6,3.902432E-5,4.059053E-5,6.629366E-9,1.098922E-5,7.754E-6,9.697765E-12,3.036011E-5,3.802012E-13,5.017313E-5,1.081489E-13,4.122264E-12,2.817281E-14,7.767817E-15,7.238798E-4,2.050006E-20,1.900467E-18,1.187327E-5,3.832967E-9,0.0484559,27.31711
0.166862,1.0,1.829847E-4,264.8085,1.0,2.314229E10,0.02210302,1.480648E-12,1819.335,2.156353E-4,8.624347E-4,0.001718139,0.04491644,0.003692467,0.07673846,0.7223599,2.19763E-5,1.374474E-6,0.06049485,0.08711486,9.951259E-5,1.915634E-5,8.475585E-6,2.123392E-6,1.869948E-8,4.108533E-9,4.937855E-5,5.545256E-5,2.372787E-5,2.022142E-6,4.723899E-7,1.501574E-10,1.872355E-6,1.946967E-4,9.466373E-6,4.908496E-4,3.307796E-6,3.828238E-5,3.999644E-5,6.49778E-9,1.074878E-5,7.642632E-6,9.56308E-12,2.987733E-5,3.703123E-13,4.95454E-5,9.207391E-14,4.008919E-12,2.741358E-14,7.596691E-15,7.152204E-4,1.991861E-20,1.849318E-18,1.160507E-5,3.651806E-9,0.0484559,27.31779
0.1669271,1.0,1.829269E-4,264.8921,1.0,2.287698E10,0.02211107,1.262469E-12,1819.956,2.161824E-4,8.61008E-4,0.00172674,0.04477437,0.003705394,0.07675963,0.7223608,2.164924E-5,1.374975E-6,0.0604276,0.08731146,9.774639E-5,1.886392E-5,8.303434E-6,2.092184E-6,1.831361E-8,4.00359E-9,4.835517E-5,5.437171E-5,2.353353E-5,1.99993E-6,4.519255E-7,1.47055E-10,1.845536E-6,1.899372E-4,9.283582E-6,4.824324E-4,3.235905E-6,3.755281E-5,3.940785E-5,6.368484E-9,1.051523E-5,7.533256E-6,9.430449E-12,2.940218E-5,3.606785E-13,4.892357E-5,7.850648E-14,3.898912E-12,2.667602E-14,7.429349E-15,7.06651E-4,1.935459E-20,1.79961E-18,1.134253E-5,3.478971E-9,0.0484559,27.31848
0.1669922,1.0,1.828698E-4,264.9748,1.0,2.2614E10,0.02211999,1.078328E-12,1820.571,2.167256E-4,8.595897E-4,0.001735289,0.04463338,0.003718235,0.07678046,0.7223615,2.132834E-5,1.375529E-6,0.06035991,0.08750756,9.600756E-5,1.857491E-5,8.134645E-6,2.061295E-6,1.793622E-8,3.901407E-9,4.735109E-5,5.331068E-5,2.333832E-5,1.977771E-6,4.323974E-7,1.440318E-10,1.819206E-6,1.852915E-4,9.104213E-6,4.741346E-4,3.165455E-6,3.683545E-5,3.882479E-5,6.241447E-9,1.028833E-5,7.425824E-6,9.299822E-12,2.893459E-5,3.512933E-13,4.830765E-5,6.70557E-14,3.79214E-12,2.595952E-14,7.265711E-15,6.981708E-4,1.880744E-20,1.751301E-18,1.108554E-5,3.314092E-9,0.0484559,27.31918
0.1670573,1.0,1.828134E-4,265.0567,1.0,2.235335E10,0.02212974,9.229066E-13,1821.18,2.172651E-4,8.581798E-4,0.001743788,0.04449348,0.003730992,0.07680095,0.7223622,2.10135E-5,1.376135E-6,0.06029177,0.08770317,9.429582E-5,1.82893E-5,7.969159E-6,2.030727E-6,1.756709E-8,3.801909E-9,4.636602E-5,5.226916E-5,2.314231E-5,1.955669E-6,4.137633E-7,1.410854E-10,1.793352E-6,1.807573E-4,8.928215E-6,4.659552E-4,3.096421E-6,3.613017E-5,3.824731E-5,6.116638E-9,1.006785E-5,7.320288E-6,9.171152E-12,2.847444E-5,3.421503E-13,4.76976E-5,5.739084E-14,3.688503E-12,2.526347E-14,7.105696E-15,6.897792E-4,1.827664E-20,1.704349E-18,1.0834E-5,3.156816E-9,0.0484559,27.31989
0.1671224,1.0,1.827575E-4,265.1377,1.0,2.209505E10,0.02214026,7.917089E-13,1821.784,2.178008E-4,8.567784E-4,0.001752234,0.04435465,0.003743663,0.0768211,0.7223627,2.070462E-5,1.37679E-6,0.06022321,0.08789827,9.261089E-5,1.800708E-5,7.806917E-6,2.00048E-6,1.720602E-8,3.705025E-9,4.539966E-5,5.124686E-5,2.294555E-5,1.93363E-6,3.959826E-7,1.382133E-10,1.767962E-6,1.763321E-4,8.755535E-6,4.578935E-4,3.028781E-6,3.54368E-5,3.767545E-5,5.994027E-9,9.853561E-6,7.216599E-6,9.044393E-12,2.802164E-5,3.332433E-13,4.709342E-5,4.923233E-14,3.587906E-12,2.458728E-14,6.949226E-15,6.814757E-4,1.776167E-20,1.658715E-18,1.058781E-5,3.006804E-9,0.0484559,27.3206
0.1671875,1.0,1.827023E-4,265.2178,1.0,2.183913E10,0.02215152,6.809352E-13,1822.383,2.183328E-4,8.553854E-4,0.001760627,0.04421689,0.003756249,0.07684091,0.7223631,2.04016E-5,1.37749E-6,0.06015424,0.08809288,9.095248E-5,1.772824E-5,7.64786E-6,1.970556E-6,1.685284E-8,3.610686E-9,4.445171E-5,5.024348E-5,2.274813E-5,1.91166E-6,3.790168E-7,1.354131E-10,1.743024E-6,1.720134E-4,8.586123E-6,4.499485E-4,2.962512E-6,3.475522E-5,3.710925E-5,5.873582E-9,9.64526E-6,7.114713E-6,8.919501E-12,2.757609E-5,3.245661E-13,4.649508E-5,4.234388E-14,3.490256E-12,2.393039E-14,6.796222E-15,6.732594E-4,1.726204E-20,1.614361E-18,1.034685E-5,2.863732E-9,0.0484559,27.32132
0.1672526,1.0,1.826477E-4,265.2972,1.0,2.158559E10,0.02216348,5.873764E-13,1822.976,2.18861E-4,8.540011E-4,0.001768968,0.0440802,0.003768749,0.07686039,0.7223634,2.010434E-5,1.378233E-6,0.06008486,0.08828698,8.93203E-5,1.745277E-5,7.49193E-6,1.940956E-6,1.650734E-8,3.518824E-9,4.352189E-5,4.925872E-5,2.255011E-5,1.889763E-6,3.628287E-7,1.326825E-10,1.718527E-6,1.677989E-4,8.419927E-6,4.421194E-4,2.897592E-6,3.408528E-5,3.654875E-5,5.755275E-9,9.442737E-6,7.014586E-6,8.796435E-12,2.71377E-5,3.161128E-13,4.590256E-5,3.652594E-14,3.395463E-12,2.329225E-14,6.64661E-15,6.651299E-4,1.677726E-20,1.571249E-18,1.011104E-5,2.72729E-9,0.0484559,27.32205
0.1673177,1.0,1.825936E-4,265.3757,1.0,2.133445E10,0.0221761,5.083234E-13,1823.565,2.193855E-4,8.526253E-4,0.001777256,0.04394455,0.003781164,0.07687955,0.7223635,1.981273E-5,1.379018E-6,0.06001508,0.08848058,8.771405E-5,1.718068E-5,7.339071E-6,1.91168E-6,1.616935E-8,3.429374E-9,4.26099E-5,4.82923E-5,2.235154E-5,1.867944E-6,3.47383E-7,1.300195E-10,1.694459E-6,1.636863E-4,8.256898E-6,4.344052E-4,2.833998E-6,3.342683E-5,3.599397E-5,5.639075E-9,9.245795E-6,6.916175E-6,8.675154E-12,2.670636E-5,3.078777E-13,4.531584E-5,3.161003E-14,3.30344E-12,2.267231E-14,6.500316E-15,6.570864E-4,1.630686E-20,1.529343E-18,9.880274E-6,2.597181E-9,0.0484559,27.32278
0.1673828,1.0,1.825402E-4,265.4533,1.0,2.108572E10,0.02218933,4.414897E-13,1824.148,2.199063E-4,8.512582E-4,0.001785489,0.04380996,0.003793494,0.07689838,0.7223636,1.952668E-5,1.379841E-6,0.05994493,0.08867367,8.613346E-5,1.691193E-5,7.189228E-6,1.88273E-6,1.58387E-8,3.34227E-9,4.171546E-5,4.734392E-5,2.21525E-5,1.846209E-6,3.326457E-7,1.274218E-10,1.670809E-6,1.596734E-4,8.096984E-6,4.268049E-4,2.771708E-6,3.277972E-5,3.544496E-5,5.524953E-9,9.054243E-6,6.819439E-6,8.555619E-12,2.628198E-5,2.998552E-13,4.47349E-5,2.745399E-14,3.214104E-12,2.207005E-14,6.357266E-15,6.491283E-4,1.58504E-20,1.488607E-18,9.654452E-6,2.47312E-9,0.0484559,27.32352
0.1674479,1.0,1.824873E-4,265.5302,1.0,2.083941E10,0.02220316,3.849472E-13,1824.726,2.204233E-4,8.498997E-4,0.001793669,0.0436764,0.003805739,0.07691689,0.7223635,1.924609E-5,1.380701E-6,0.05987439,0.08886625,8.457823E-5,1.664653E-5,7.042344E-6,1.854104E-6,1.551521E-8,3.257451E-9,4.083828E-5,4.641331E-5,2.195304E-5,1.824561E-6,3.185844E-7,1.248875E-10,1.647567E-6,1.557578E-4,7.940135E-6,4.193177E-4,2.710701E-6,3.214382E-5,3.490172E-5,5.412878E-9,8.867898E-6,6.724337E-6,8.437792E-12,2.586447E-5,2.920398E-13,4.415972E-5,2.39379E-14,3.127374E-12,2.148496E-14,6.217391E-15,6.41255E-4,1.540744E-20,1.449008E-18,9.433481E-6,2.354836E-9,0.0484559,27.32427
0.167513,1.0,1.824351E-4,265.6063,1.0,2.059554E10,0.02221753,3.3707E-13,1825.3,2.209366E-4,8.4855E-4,0.001801794,0.04354388,0.003817899,0.07693508,0.7223633,1.897087E-5,1.381595E-6,0.0598035,0.08905832,8.304807E-5,1.638446E-5,6.898366E-6,1.825804E-6,1.51987E-8,3.174856E-9,3.997808E-5,4.550017E-5,2.175324E-5,1.803007E-6,3.051681E-7,1.224146E-10,1.624722E-6,1.519374E-4,7.786302E-6,4.119426E-4,2.650954E-6,3.151899E-5,3.436429E-5,5.302823E-9,8.686583E-6,6.63083E-6,8.321638E-12,2.545372E-5,2.844261E-13,4.359027E-5,2.096066E-14,3.043171E-12,2.091654E-14,6.08062E-15,6.334658E-4,1.497757E-20,1.410512E-18,9.217268E-6,2.242067E-9,0.0484559,27.32503
0.1675781,1.0,1.823833E-4,265.6816,1.0,2.03541E10,0.02223243,2.96488E-13,1825.868,2.214462E-4,8.47209E-4,0.001809864,0.04341238,0.003829974,0.07695296,0.722363,1.870093E-5,1.382521E-6,0.05973225,0.08924988,8.154268E-5,1.612571E-5,6.75724E-6,1.79783E-6,1.488903E-8,3.094425E-9,3.913459E-5,4.460423E-5,2.155314E-5,1.781549E-6,2.923673E-7,1.200012E-10,1.602265E-6,1.4821E-4,7.635435E-6,4.046785E-4,2.592445E-6,3.090506E-5,3.383268E-5,5.194757E-9,8.510129E-6,6.53888E-6,8.207121E-12,2.504965E-5,2.77009E-13,4.302653E-5,1.843707E-14,2.961419E-12,2.036431E-14,5.946885E-15,6.257601E-4,1.456036E-20,1.373088E-18,9.005718E-6,2.134566E-9,0.0484559,27.32579
0.1676432,1.0,1.823322E-4,265.7562,1.0,2.011512E10,0.0222478,2.620469E-13,1826.432,2.219522E-4,8.458768E-4,0.001817879,0.0432819,0.003841964,0.07697053,0.7223626,1.843617E-5,1.383477E-6,0.05966065,0.08944093,8.006178E-5,1.587026E-5,6.618915E-6,1.770181E-6,1.458603E-8,3.016102E-9,3.830753E-5,4.372521E-5,2.135282E-5,1.760192E-6,2.801536E-7,1.176456E-10,1.580186E-6,1.445736E-4,7.487485E-6,3.975245E-4,2.535154E-6,3.030191E-5,3.330691E-5,5.088652E-9,8.338372E-6,6.448452E-6,8.094207E-12,2.465214E-5,2.697835E-13,4.246848E-5,1.629536E-14,2.882044E-12,1.982781E-14,5.81612E-15,6.181371E-4,1.415544E-20,1.336705E-18,8.798742E-6,2.032094E-9,0.0484559,27.32655
0.1677083,1.0,1.822816E-4,265.83,1.0,1.987859E10,0.02226363,2.327749E-13,1826.991,2.224544E-4,8.445535E-4,0.001825839,0.04315243,0.003853869,0.07698779,0.722362,1.81765E-5,1.384462E-6,0.05958872,0.08963146,7.860508E-5,1.56181E-5,6.483338E-6,1.742858E-6,1.428954E-8,2.93983E-9,3.749663E-5,4.286283E-5,2.115232E-5,1.738941E-6,2.684999E-7,1.153459E-10,1.558476E-6,1.41026E-4,7.342404E-6,3.904796E-4,2.479059E-6,2.97094E-5,3.278699E-5,4.98448E-9,8.171154E-6,6.359509E-6,7.982866E-12,2.426112E-5,2.627446E-13,4.19161E-5,1.447508E-14,2.804975E-12,1.930657E-14,5.688259E-15,6.105963E-4,1.376242E-20,1.301332E-18,8.59625E-6,1.934422E-9,0.0484559,27.32733
0.1677734,1.0,1.822315E-4,265.903,1.0,1.964453E10,0.02227989,2.07854E-13,1827.545,2.229531E-4,8.432389E-4,0.001833743,0.04302397,0.00386569,0.07700474,0.7223614,1.792182E-5,1.385472E-6,0.05951647,0.08982148,7.717228E-5,1.536921E-5,6.350459E-6,1.71586E-6,1.399942E-8,2.865554E-9,3.670161E-5,4.201681E-5,2.095171E-5,1.717799E-6,2.573804E-7,1.131005E-10,1.537125E-6,1.375652E-4,7.200144E-6,3.835426E-4,2.42414E-6,2.912736E-5,3.227294E-5,4.882212E-9,8.008324E-6,6.272016E-6,7.873064E-12,2.387649E-5,2.558876E-13,4.136935E-5,1.292538E-14,2.730143E-12,1.880015E-14,5.563239E-15,6.031371E-4,1.338092E-20,1.266939E-18,8.398153E-6,1.841333E-9,0.0484559,27.32811
0.1678385,1.0,1.82182E-4,265.9753,1.0,1.941293E10,0.02229654,1.865957E-13,1828.094,2.23448E-4,8.419333E-4,0.00184159,0.0428965,0.003877426,0.0770214,0.7223607,1.767206E-5,1.386508E-6,0.05944389,0.09001099,7.576309E-5,1.512357E-5,6.220228E-6,1.689187E-6,1.371551E-8,2.793222E-9,3.592222E-5,4.11869E-5,2.075104E-5,1.69677E-6,2.467704E-7,1.109078E-10,1.516125E-6,1.341893E-4,7.060656E-6,3.767127E-4,2.370375E-6,2.855568E-5,3.176475E-5,4.78182E-9,7.849736E-6,6.185942E-6,7.764772E-12,2.349815E-5,2.492077E-13,4.082821E-5,1.160344E-14,2.65748E-12,1.830813E-14,5.440997E-15,5.957586E-4,1.30106E-20,1.2335E-18,8.204365E-6,1.752619E-9,0.0484559,27.32889
0.1679036,1.0,1.82133E-4,266.0469,1.0,1.91838E10,0.02231356,1.684213E-13,1828.639,2.239393E-4,8.406365E-4,0.001849382,0.04277001,0.003889078,0.07703775,0.7223598,1.742712E-5,1.387566E-6,0.05937102,0.09019997,7.437723E-5,1.488117E-5,6.092595E-6,1.662838E-6,1.343768E-8,2.722781E-9,3.515819E-5,4.037282E-5,2.055037E-5,1.675859E-6,2.366463E-7,1.087662E-10,1.495468E-6,1.308963E-4,6.923893E-6,3.699887E-4,2.317744E-6,2.79942E-5,3.126245E-5,4.683277E-9,7.695249E-6,6.101252E-6,7.657962E-12,2.312601E-5,2.427004E-13,4.029265E-5,1.047326E-14,2.586922E-12,1.783009E-14,5.321472E-15,5.884604E-4,1.265111E-20,1.200985E-18,8.0148E-6,1.668079E-9,0.0484559,27.32969
0.1679688,1.0,1.820845E-4,266.1177,1.0,1.895714E10,0.02233092,1.528437E-13,1829.18,2.24427E-4,8.393487E-4,0.001857116,0.04264451,0.003900645,0.07705381,0.7223588,1.718691E-5,1.388646E-6,0.05929785,0.09038843,7.30144E-5,1.464199E-5,5.967512E-6,1.636812E-6,1.316579E-8,2.654183E-9,3.440926E-5,3.95743E-5,2.034976E-5,1.655068E-6,2.269856E-7,1.066742E-10,1.475146E-6,1.276843E-4,6.789809E-6,3.633695E-4,2.266227E-6,2.744278E-5,3.076602E-5,4.586554E-9,7.544728E-6,6.017916E-6,7.552605E-12,2.275998E-5,2.363614E-13,3.976265E-5,9.504567E-15,2.518405E-12,1.736561E-14,5.204604E-15,5.812418E-4,1.230211E-20,1.169369E-18,7.829376E-6,1.587523E-9,0.0484559,27.33048
0.1680339,1.0,1.820365E-4,266.1879,1.0,1.873295E10,0.02234859,1.394538E-13,1829.716,2.249111E-4,8.380698E-4,0.001864794,0.04251999,0.003912129,0.07706958,0.7223578,1.695136E-5,1.389745E-6,0.05922439,0.09057637,7.167431E-5,1.440602E-5,5.844931E-6,1.611109E-6,1.289969E-8,2.587376E-9,3.367517E-5,3.879109E-5,2.014925E-5,1.6344E-6,2.177667E-7,1.046304E-10,1.45515E-6,1.245514E-4,6.658356E-6,3.568542E-4,2.215803E-6,2.690129E-5,3.027547E-5,4.491625E-9,7.398043E-6,5.935903E-6,7.448673E-12,2.239996E-5,2.301862E-13,3.923818E-5,8.67192E-15,2.451868E-12,1.69143E-14,5.090333E-15,5.74102E-4,1.196329E-20,1.138626E-18,7.648009E-6,1.510769E-9,0.0484559,27.33129
0.168099,1.0,1.81989E-4,266.2573,1.0,1.851124E10,0.02236656,1.279078E-13,1830.247,2.253916E-4,8.367998E-4,0.001872415,0.04239642,0.003923528,0.07708506,0.7223566,1.672036E-5,1.390862E-6,0.05915065,0.09076379,7.035667E-5,1.417322E-5,5.724806E-6,1.585728E-6,1.263926E-8,2.522315E-9,3.295566E-5,3.802293E-5,1.99489E-5,1.613861E-6,2.08969E-7,1.026334E-10,1.435473E-6,1.214957E-4,6.52949E-6,3.504415E-4,2.166454E-6,2.636958E-5,2.97908E-5,4.398462E-9,7.255068E-6,5.855184E-6,7.346142E-12,2.204587E-5,2.241707E-13,3.871921E-5,7.95393E-15,2.387252E-12,1.647578E-14,4.978604E-15,5.670405E-4,1.163432E-20,1.108729E-18,7.470618E-6,1.437642E-9,0.0484559,27.3321
0.1681641,1.0,1.81942E-4,266.3261,1.0,1.8292E10,0.02238479,1.179166E-13,1830.774,2.258684E-4,8.355389E-4,0.001879979,0.04227382,0.003934844,0.07710026,0.7223553,1.649385E-5,1.391995E-6,0.05907664,0.09095069,6.906119E-5,1.394358E-5,5.60709E-6,1.560667E-6,1.238437E-8,2.458952E-9,3.22505E-5,3.726956E-5,1.974877E-5,1.593451E-6,2.00573E-7,1.006817E-10,1.416107E-6,1.185156E-4,6.403165E-6,3.441306E-4,2.118159E-6,2.584751E-5,2.9312E-5,4.307038E-9,7.115683E-6,5.77573E-6,7.244985E-12,2.169762E-5,2.183109E-13,3.820571E-5,7.332631E-15,2.324499E-12,1.604968E-14,4.869359E-15,5.600567E-4,1.131491E-20,1.079656E-18,7.297123E-6,1.367976E-9,0.0484559,27.33291
0.1682292,1.0,1.818955E-4,266.3942,1.0,1.807523E10,0.02240326,1.092377E-13,1831.297,2.263417E-4,8.342869E-4,0.001887485,0.04215218,0.003946077,0.07711518,0.7223539,1.627174E-5,1.393144E-6,0.05900237,0.09113706,6.778759E-5,1.371708E-5,5.491739E-6,1.535926E-6,1.213489E-8,2.397243E-9,3.155942E-5,3.653072E-5,1.954889E-5,1.573176E-6,1.925598E-7,9.877412E-11,1.397046E-6,1.156091E-4,6.279335E-6,3.379201E-4,2.070898E-6,2.533496E-5,2.883906E-5,4.217327E-9,6.979772E-6,5.697514E-6,7.145178E-12,2.135511E-5,2.126026E-13,3.769765E-5,6.792933E-15,2.263554E-12,1.563563E-14,4.762543E-15,5.531498E-4,1.100476E-20,1.051382E-18,7.127447E-6,1.301612E-9,0.0484559,27.33373
0.1682943,1.0,1.818495E-4,266.4616,1.0,1.786093E10,0.02242196,1.016672E-13,1831.816,2.268115E-4,8.330439E-4,0.001894934,0.04203147,0.003957226,0.07712981,0.7223525,1.605395E-5,1.394307E-6,0.05892785,0.09132291,6.653558E-5,1.34937E-5,5.378706E-6,1.511503E-6,1.18907E-8,2.337143E-9,3.088219E-5,3.580618E-5,1.934933E-5,1.553036E-6,1.849117E-7,9.690939E-11,1.378282E-6,1.127746E-4,6.157956E-6,3.318091E-4,2.024654E-6,2.483177E-5,2.837198E-5,4.129303E-9,6.847222E-6,5.620508E-6,7.046697E-12,2.101826E-5,2.070421E-13,3.7195E-5,6.322162E-15,2.204361E-12,1.523328E-14,4.658103E-15,5.463192E-4,1.07036E-20,1.023885E-18,6.961513E-6,1.238398E-9,0.0484559,27.33456
0.1683594,1.0,1.818039E-4,266.5284,1.0,1.76491E10,0.02244085,9.503396E-14,1832.331,2.272777E-4,8.3181E-4,0.001902324,0.04191171,0.003968292,0.07714417,0.7223509,1.584039E-5,1.395482E-6,0.05885309,0.09150823,6.530488E-5,1.327342E-5,5.26795E-6,1.487397E-6,1.165168E-8,2.278609E-9,3.021856E-5,3.509568E-5,1.915012E-5,1.533036E-6,1.776116E-7,9.508629E-11,1.35981E-6,1.100104E-4,6.038984E-6,3.257965E-4,1.979406E-6,2.433781E-5,2.791074E-5,4.042939E-9,6.717926E-6,5.544686E-6,6.94952E-12,2.068698E-5,2.016255E-13,3.669773E-5,5.909676E-15,2.14687E-12,1.484229E-14,4.555986E-15,5.395642E-4,1.041114E-20,9.971415E-19,6.799244E-6,1.178188E-9,0.0484559,27.33539
0.1684245,1.0,1.817588E-4,266.5945,1.0,1.743973E10,0.02245993,8.919434E-14,1832.841,2.277403E-4,8.305851E-4,0.001909657,0.04179287,0.003979276,0.07715826,0.7223492,1.5631E-5,1.396668E-6,0.0587781,0.09169302,6.409519E-5,1.30562E-5,5.159425E-6,1.463606E-6,1.141772E-8,2.221601E-9,2.95683E-5,3.439897E-5,1.895133E-5,1.513178E-6,1.706431E-7,9.330365E-11,1.341621E-6,1.073148E-4,5.922376E-6,3.198811E-4,1.935136E-6,2.385295E-5,2.745533E-5,3.95821E-9,6.59178E-6,5.470023E-6,6.853624E-12,2.036118E-5,1.963492E-13,3.620582E-5,5.54654E-15,2.091028E-12,1.446232E-14,4.456141E-15,5.328844E-4,1.012712E-20,9.711307E-19,6.640566E-6,1.120844E-9,0.0484559,27.33622
0.1684896,1.0,1.817142E-4,266.66,1.0,1.723281E10,0.02247917,8.402765E-14,1833.348,2.281994E-4,8.293692E-4,0.001916932,0.04167496,0.003990177,0.07717208,0.7223474,1.542569E-5,1.397864E-6,0.05870288,0.09187729,6.290623E-5,1.284204E-5,5.053091E-6,1.440129E-6,1.118869E-8,2.166077E-9,2.893116E-5,3.371583E-5,1.875298E-5,1.493465E-6,1.639907E-7,9.156033E-11,1.32371E-6,1.046862E-4,5.808089E-6,3.140619E-4,1.891827E-6,2.337705E-5,2.700573E-5,3.875089E-9,6.468684E-6,5.396495E-6,6.758989E-12,2.004079E-5,1.912095E-13,3.571922E-5,5.22525E-15,2.036786E-12,1.409306E-14,4.358517E-15,5.262788E-4,9.851284E-21,9.458315E-19,6.485406E-6,1.066232E-9,0.0484559,27.33706
0.1685547,1.0,1.8167E-4,266.7248,1.0,1.702834E10,0.02249854,7.94326E-14,1833.851,2.28655E-4,8.281624E-4,0.001924148,0.04155797,0.004000996,0.07718563,0.7223456,1.522438E-5,1.399069E-6,0.05862744,0.09206102,6.173773E-5,1.263091E-5,4.948905E-6,1.416964E-6,1.09645E-8,2.111998E-9,2.830691E-5,3.3046E-5,1.855513E-5,1.473899E-6,1.576396E-7,8.985525E-11,1.306071E-6,1.02123E-4,5.69608E-6,3.083376E-4,1.849458E-6,2.290998E-5,2.656193E-5,3.793552E-9,6.348543E-6,5.324078E-6,6.665592E-12,1.97257E-5,1.86203E-13,3.523791E-5,4.939508E-15,1.984097E-12,1.373419E-14,4.263064E-15,5.197471E-4,9.583384E-21,9.212236E-19,6.333693E-6,1.014225E-9,0.0484559,27.33791
